<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>;<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>;<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>;<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SPFB.RTS-12.18;1;12/09/2018;17:18;1.057.600.000.000;1.057.600.000.000;1.056.600.000.000;1.056.600.000.000;106;SPFB.RTS-12.18;1;12/10/2018;16:20;1.143.400.000.000;1.143.800.000.000;1.143.400.000.000;1.143.700.000.000;156;SPFB.RTS-12.18;1;12/11/2018;16:20;1.117.600.000.000;1.118.100.000.000;1.117.500.000.000;1.118.100.000.000;497;SPFB.RTS-12.18;1;12/12/2018;16:20;1.126.600.000.000;1.126.600.000.000;1.124.600.000.000;1.125.000.000.000;1946
SPFB.RTS-12.18;1;12/09/2018;17:19;1.056.900.000.000;1.057.200.000.000;1.056.900.000.000;1.057.200.000.000;2;SPFB.RTS-12.18;1;12/10/2018;16:21;1.143.700.000.000;1.144.800.000.000;1.143.600.000.000;1.144.100.000.000;583;SPFB.RTS-12.18;1;12/11/2018;16:21;1.118.000.000.000;1.118.500.000.000;1.117.900.000.000;1.118.400.000.000;434;SPFB.RTS-12.18;1;12/12/2018;16:21;1.125.100.000.000;1.125.600.000.000;1.124.600.000.000;1.125.200.000.000;1889
SPFB.RTS-12.18;1;12/09/2018;17:20;1.057.400.000.000;1.057.400.000.000;1.056.900.000.000;1.056.900.000.000;3;SPFB.RTS-12.18;1;12/10/2018;16:22;1.144.100.000.000;1.144.500.000.000;1.143.900.000.000;1.144.500.000.000;245;SPFB.RTS-12.18;1;12/11/2018;16:22;1.118.500.000.000;1.118.700.000.000;1.118.100.000.000;1.118.100.000.000;198;SPFB.RTS-12.18;1;12/12/2018;16:22;1.125.100.000.000;1.125.300.000.000;1.124.700.000.000;1.125.300.000.000;1013
SPFB.RTS-12.18;1;12/09/2018;17:21;1.056.800.000.000;1.056.800.000.000;1.056.300.000.000;1.056.300.000.000;139;SPFB.RTS-12.18;1;12/10/2018;16:23;1.144.500.000.000;1.144.500.000.000;1.144.000.000.000;1.144.000.000.000;168;SPFB.RTS-12.18;1;12/11/2018;16:23;1.118.100.000.000;1.118.300.000.000;1.117.900.000.000;1.118.300.000.000;518;SPFB.RTS-12.18;1;12/12/2018;16:23;1.125.300.000.000;1.125.800.000.000;1.125.100.000.000;1.125.800.000.000;797
SPFB.RTS-12.18;1;12/09/2018;17:22;1.056.300.000.000;1.056.400.000.000;1.055.800.000.000;1.056.100.000.000;110;SPFB.RTS-12.18;1;12/10/2018;16:24;1.144.000.000.000;1.144.200.000.000;1.143.800.000.000;1.144.000.000.000;274;SPFB.RTS-12.18;1;12/11/2018;16:24;1.118.300.000.000;1.118.600.000.000;1.117.900.000.000;1.118.600.000.000;334;SPFB.RTS-12.18;1;12/12/2018;16:24;1.125.800.000.000;1.125.800.000.000;1.125.300.000.000;1.125.300.000.000;417
SPFB.RTS-12.18;1;12/09/2018;17:23;1.055.800.000.000;1.055.800.000.000;1.055.600.000.000;1.055.600.000.000;13;SPFB.RTS-12.18;1;12/10/2018;16:25;1.144.100.000.000;1.144.100.000.000;1.142.700.000.000;1.143.000.000.000;741;SPFB.RTS-12.18;1;12/11/2018;16:25;1.118.700.000.000;1.118.800.000.000;1.118.300.000.000;1.118.500.000.000;259;SPFB.RTS-12.18;1;12/12/2018;16:25;1.125.400.000.000;1.125.500.000.000;1.125.100.000.000;1.125.200.000.000;274
SPFB.RTS-12.18;1;12/09/2018;17:24;1.055.500.000.000;1.055.500.000.000;1.055.000.000.000;1.055.000.000.000;83;SPFB.RTS-12.18;1;12/10/2018;16:26;1.143.000.000.000;1.143.500.000.000;1.142.600.000.000;1.142.900.000.000;304;SPFB.RTS-12.18;1;12/11/2018;16:26;1.118.400.000.000;1.118.500.000.000;1.118.000.000.000;1.118.200.000.000;208;SPFB.RTS-12.18;1;12/12/2018;16:26;1.125.200.000.000;1.125.700.000.000;1.125.200.000.000;1.125.600.000.000;271
SPFB.RTS-12.18;1;12/09/2018;17:25;1.055.000.000.000;1.055.200.000.000;1.054.500.000.000;1.054.500.000.000;60;SPFB.RTS-12.18;1;12/10/2018;16:27;1.143.100.000.000;1.143.900.000.000;1.143.000.000.000;1.143.900.000.000;277;SPFB.RTS-12.18;1;12/11/2018;16:27;1.118.200.000.000;1.118.500.000.000;1.117.900.000.000;1.118.500.000.000;268;SPFB.RTS-12.18;1;12/12/2018;16:27;1.125.600.000.000;1.125.900.000.000;1.125.500.000.000;1.125.900.000.000;211
SPFB.RTS-12.18;1;12/09/2018;17:26;1.055.000.000.000;1.055.000.000.000;1.055.000.000.000;1.055.000.000.000;1;SPFB.RTS-12.18;1;12/10/2018;16:28;1.143.900.000.000;1.144.800.000.000;1.143.800.000.000;1.144.800.000.000;367;SPFB.RTS-12.18;1;12/11/2018;16:28;1.118.500.000.000;1.118.600.000.000;1.118.000.000.000;1.118.200.000.000;185;SPFB.RTS-12.18;1;12/12/2018;16:28;1.125.900.000.000;1.126.100.000.000;1.125.700.000.000;1.125.700.000.000;300
SPFB.RTS-12.18;1;12/09/2018;17:27;1.055.100.000.000;1.055.300.000.000;1.054.800.000.000;1.054.800.000.000;43;SPFB.RTS-12.18;1;12/10/2018;16:29;1.144.800.000.000;1.145.500.000.000;1.144.400.000.000;1.144.900.000.000;937;SPFB.RTS-12.18;1;12/11/2018;16:29;1.118.200.000.000;1.118.600.000.000;1.118.100.000.000;1.118.500.000.000;137;SPFB.RTS-12.18;1;12/12/2018;16:29;1.125.700.000.000;1.125.800.000.000;1.125.300.000.000;1.125.700.000.000;298
SPFB.RTS-12.18;1;12/09/2018;17:28;1.054.900.000.000;1.055.200.000.000;1.054.900.000.000;1.055.200.000.000;6;SPFB.RTS-12.18;1;12/10/2018;16:30;1.144.900.000.000;1.145.100.000.000;1.143.900.000.000;1.144.500.000.000;404;SPFB.RTS-12.18;1;12/11/2018;16:30;1.118.500.000.000;1.118.800.000.000;1.118.100.000.000;1.118.100.000.000;306;SPFB.RTS-12.18;1;12/12/2018;16:30;1.125.700.000.000;1.125.700.000.000;1.125.500.000.000;1.125.600.000.000;125
SPFB.RTS-12.18;1;12/09/2018;17:29;1.055.100.000.000;1.055.200.000.000;1.054.900.000.000;1.055.200.000.000;4;SPFB.RTS-12.18;1;12/10/2018;16:31;1.144.400.000.000;1.145.300.000.000;1.143.500.000.000;1.144.200.000.000;1419;SPFB.RTS-12.18;1;12/11/2018;16:31;1.118.100.000.000;1.118.600.000.000;1.118.100.000.000;1.118.500.000.000;310;SPFB.RTS-12.18;1;12/12/2018;16:31;1.125.600.000.000;1.125.700.000.000;1.124.700.000.000;1.124.800.000.000;749
SPFB.RTS-12.18;1;12/09/2018;17:31;1.055.100.000.000;1.056.400.000.000;1.054.000.000.000;1.056.400.000.000;63;SPFB.RTS-12.18;1;12/10/2018;16:32;1.144.100.000.000;1.145.000.000.000;1.144.000.000.000;1.144.700.000.000;830;SPFB.RTS-12.18;1;12/11/2018;16:32;1.118.600.000.000;1.119.400.000.000;1.118.500.000.000;1.119.300.000.000;823;SPFB.RTS-12.18;1;12/12/2018;16:32;1.124.900.000.000;1.125.400.000.000;1.124.700.000.000;1.125.200.000.000;334
SPFB.RTS-12.18;1;12/09/2018;17:32;1.056.300.000.000;1.056.900.000.000;1.056.200.000.000;1.056.900.000.000;6;SPFB.RTS-12.18;1;12/10/2018;16:33;1.144.800.000.000;1.145.700.000.000;1.144.300.000.000;1.144.600.000.000;1361;SPFB.RTS-12.18;1;12/11/2018;16:33;1.119.300.000.000;1.119.900.000.000;1.119.300.000.000;1.119.500.000.000;767;SPFB.RTS-12.18;1;12/12/2018;16:33;1.125.200.000.000;1.125.200.000.000;1.124.100.000.000;1.124.200.000.000;997
SPFB.RTS-12.18;1;12/09/2018;17:33;1.057.200.000.000;1.057.200.000.000;1.056.100.000.000;1.056.100.000.000;4;SPFB.RTS-12.18;1;12/10/2018;16:34;1.144.500.000.000;1.145.800.000.000;1.144.500.000.000;1.145.300.000.000;810;SPFB.RTS-12.18;1;12/11/2018;16:34;1.119.400.000.000;1.119.500.000.000;1.118.700.000.000;1.118.700.000.000;682;SPFB.RTS-12.18;1;12/12/2018;16:34;1.124.200.000.000;1.124.300.000.000;1.123.300.000.000;1.123.900.000.000;1769
SPFB.RTS-12.18;1;12/09/2018;17:34;1.056.400.000.000;1.057.500.000.000;1.056.400.000.000;1.057.300.000.000;84;SPFB.RTS-12.18;1;12/10/2018;16:35;1.145.200.000.000;1.145.200.000.000;1.142.900.000.000;1.142.900.000.000;1426;SPFB.RTS-12.18;1;12/11/2018;16:35;1.118.700.000.000;1.119.000.000.000;1.118.500.000.000;1.119.000.000.000;599;SPFB.RTS-12.18;1;12/12/2018;16:35;1.123.800.000.000;1.124.000.000.000;1.122.800.000.000;1.122.900.000.000;733
SPFB.RTS-12.18;1;12/09/2018;17:35;1.057.100.000.000;1.057.100.000.000;1.057.100.000.000;1.057.100.000.000;2;SPFB.RTS-12.18;1;12/10/2018;16:36;1.143.000.000.000;1.143.300.000.000;1.142.400.000.000;1.142.800.000.000;1181;SPFB.RTS-12.18;1;12/11/2018;16:36;1.119.000.000.000;1.119.400.000.000;1.118.900.000.000;1.119.000.000.000;451;SPFB.RTS-12.18;1;12/12/2018;16:36;1.122.900.000.000;1.123.800.000.000;1.122.900.000.000;1.123.700.000.000;772
SPFB.RTS-12.18;1;12/09/2018;17:36;1.056.700.000.000;1.058.000.000.000;1.056.700.000.000;1.058.000.000.000;13;SPFB.RTS-12.18;1;12/10/2018;16:37;1.142.600.000.000;1.143.700.000.000;1.141.800.000.000;1.143.300.000.000;1435;SPFB.RTS-12.18;1;12/11/2018;16:37;1.119.200.000.000;1.119.200.000.000;1.118.500.000.000;1.118.700.000.000;278;SPFB.RTS-12.18;1;12/12/2018;16:37;1.123.700.000.000;1.124.000.000.000;1.123.400.000.000;1.123.900.000.000;561
SPFB.RTS-12.18;1;12/09/2018;17:37;1.058.300.000.000;1.058.300.000.000;1.057.800.000.000;1.057.800.000.000;3;SPFB.RTS-12.18;1;12/10/2018;16:38;1.143.200.000.000;1.144.000.000.000;1.142.900.000.000;1.143.900.000.000;690;SPFB.RTS-12.18;1;12/11/2018;16:38;1.118.700.000.000;1.118.900.000.000;1.118.100.000.000;1.118.400.000.000;691;SPFB.RTS-12.18;1;12/12/2018;16:38;1.123.800.000.000;1.124.600.000.000;1.123.800.000.000;1.124.600.000.000;733
SPFB.RTS-12.18;1;12/09/2018;17:38;1.057.300.000.000;1.057.700.000.000;1.057.300.000.000;1.057.400.000.000;7;SPFB.RTS-12.18;1;12/10/2018;16:39;1.143.600.000.000;1.144.100.000.000;1.143.200.000.000;1.143.600.000.000;749;SPFB.RTS-12.18;1;12/11/2018;16:39;1.118.400.000.000;1.118.600.000.000;1.118.100.000.000;1.118.300.000.000;474;SPFB.RTS-12.18;1;12/12/2018;16:39;1.124.500.000.000;1.124.900.000.000;1.124.300.000.000;1.124.800.000.000;633
SPFB.RTS-12.18;1;12/09/2018;17:39;1.057.600.000.000;1.057.800.000.000;1.057.400.000.000;1.057.400.000.000;6;SPFB.RTS-12.18;1;12/10/2018;16:40;1.143.500.000.000;1.143.800.000.000;1.142.100.000.000;1.142.100.000.000;1108;SPFB.RTS-12.18;1;12/11/2018;16:40;1.118.300.000.000;1.118.600.000.000;1.118.100.000.000;1.118.600.000.000;434;SPFB.RTS-12.18;1;12/12/2018;16:40;1.124.700.000.000;1.124.800.000.000;1.124.000.000.000;1.124.300.000.000;297
SPFB.RTS-12.18;1;12/09/2018;17:40;1.057.200.000.000;1.058.200.000.000;1.057.200.000.000;1.058.200.000.000;4;SPFB.RTS-12.18;1;12/10/2018;16:41;1.142.300.000.000;1.143.200.000.000;1.142.200.000.000;1.142.700.000.000;540;SPFB.RTS-12.18;1;12/11/2018;16:41;1.118.700.000.000;1.118.700.000.000;1.118.000.000.000;1.118.300.000.000;499;SPFB.RTS-12.18;1;12/12/2018;16:41;1.124.400.000.000;1.124.900.000.000;1.124.300.000.000;1.124.900.000.000;265
SPFB.RTS-12.18;1;12/09/2018;17:41;1.058.400.000.000;1.058.400.000.000;1.058.000.000.000;1.058.200.000.000;4;SPFB.RTS-12.18;1;12/10/2018;16:42;1.142.800.000.000;1.143.000.000.000;1.141.400.000.000;1.141.400.000.000;1091;SPFB.RTS-12.18;1;12/11/2018;16:42;1.118.300.000.000;1.118.700.000.000;1.118.300.000.000;1.118.500.000.000;235;SPFB.RTS-12.18;1;12/12/2018;16:42;1.124.700.000.000;1.124.800.000.000;1.124.200.000.000;1.124.700.000.000;208
SPFB.RTS-12.18;1;12/09/2018;17:43;1.057.900.000.000;1.057.900.000.000;1.057.900.000.000;1.057.900.000.000;1;SPFB.RTS-12.18;1;12/10/2018;16:43;1.141.400.000.000;1.142.400.000.000;1.139.600.000.000;1.139.800.000.000;3035;SPFB.RTS-12.18;1;12/11/2018;16:43;1.118.400.000.000;1.118.400.000.000;1.117.800.000.000;1.117.900.000.000;474;SPFB.RTS-12.18;1;12/12/2018;16:43;1.124.800.000.000;1.125.900.000.000;1.124.500.000.000;1.125.800.000.000;1084
SPFB.RTS-12.18;1;12/09/2018;17:44;1.057.700.000.000;1.057.900.000.000;1.057.000.000.000;1.057.000.000.000;11;SPFB.RTS-12.18;1;12/10/2018;16:44;1.139.600.000.000;1.140.300.000.000;1.139.400.000.000;1.139.600.000.000;2135;SPFB.RTS-12.18;1;12/11/2018;16:44;1.117.900.000.000;1.118.100.000.000;1.117.700.000.000;1.117.700.000.000;264;SPFB.RTS-12.18;1;12/12/2018;16:44;1.125.800.000.000;1.126.000.000.000;1.125.200.000.000;1.125.400.000.000;530
SPFB.RTS-12.18;1;12/09/2018;17:46;1.056.500.000.000;1.056.700.000.000;1.056.300.000.000;1.056.700.000.000;21;SPFB.RTS-12.18;1;12/10/2018;16:45;1.139.600.000.000;1.140.100.000.000;1.138.100.000.000;1.138.900.000.000;2490;SPFB.RTS-12.18;1;12/11/2018;16:45;1.117.700.000.000;1.117.800.000.000;1.117.600.000.000;1.117.800.000.000;444;SPFB.RTS-12.18;1;12/12/2018;16:45;1.125.500.000.000;1.125.700.000.000;1.124.500.000.000;1.124.800.000.000;335
SPFB.RTS-12.18;1;12/09/2018;17:48;1.056.000.000.000;1.056.100.000.000;1.055.600.000.000;1.055.600.000.000;45;SPFB.RTS-12.18;1;12/10/2018;16:46;1.138.900.000.000;1.140.500.000.000;1.138.700.000.000;1.140.100.000.000;1860;SPFB.RTS-12.18;1;12/11/2018;16:46;1.117.700.000.000;1.118.000.000.000;1.117.600.000.000;1.117.900.000.000;395;SPFB.RTS-12.18;1;12/12/2018;16:46;1.124.900.000.000;1.125.400.000.000;1.124.700.000.000;1.124.800.000.000;743
SPFB.RTS-12.18;1;12/09/2018;17:49;1.055.700.000.000;1.056.000.000.000;1.055.700.000.000;1.056.000.000.000;9;SPFB.RTS-12.18;1;12/10/2018;16:47;1.140.000.000.000;1.140.200.000.000;1.139.200.000.000;1.139.300.000.000;1939;SPFB.RTS-12.18;1;12/11/2018;16:47;1.117.900.000.000;1.118.100.000.000;1.117.800.000.000;1.118.000.000.000;296;SPFB.RTS-12.18;1;12/12/2018;16:47;1.124.800.000.000;1.124.900.000.000;1.124.000.000.000;1.124.100.000.000;620
SPFB.RTS-12.18;1;12/09/2018;17:50;1.055.400.000.000;1.055.400.000.000;1.055.400.000.000;1.055.400.000.000;2;SPFB.RTS-12.18;1;12/10/2018;16:48;1.139.300.000.000;1.140.000.000.000;1.139.100.000.000;1.139.700.000.000;1089;SPFB.RTS-12.18;1;12/11/2018;16:48;1.118.000.000.000;1.118.300.000.000;1.117.500.000.000;1.117.500.000.000;608;SPFB.RTS-12.18;1;12/12/2018;16:48;1.124.100.000.000;1.124.100.000.000;1.123.300.000.000;1.123.500.000.000;655
SPFB.RTS-12.18;1;12/09/2018;17:51;1.055.300.000.000;1.055.400.000.000;1.054.700.000.000;1.054.800.000.000;75;SPFB.RTS-12.18;1;12/10/2018;16:49;1.139.600.000.000;1.140.400.000.000;1.139.300.000.000;1.140.100.000.000;718;SPFB.RTS-12.18;1;12/11/2018;16:49;1.117.500.000.000;1.118.000.000.000;1.117.500.000.000;1.118.000.000.000;482;SPFB.RTS-12.18;1;12/12/2018;16:49;1.123.500.000.000;1.124.600.000.000;1.123.300.000.000;1.124.600.000.000;739
SPFB.RTS-12.18;1;12/09/2018;17:52;1.055.300.000.000;1.055.400.000.000;1.055.100.000.000;1.055.400.000.000;12;SPFB.RTS-12.18;1;12/10/2018;16:50;1.140.200.000.000;1.141.200.000.000;1.139.800.000.000;1.141.200.000.000;1100;SPFB.RTS-12.18;1;12/11/2018;16:50;1.118.000.000.000;1.118.100.000.000;1.117.500.000.000;1.117.900.000.000;199;SPFB.RTS-12.18;1;12/12/2018;16:50;1.124.500.000.000;1.125.300.000.000;1.124.400.000.000;1.125.100.000.000;595
SPFB.RTS-12.18;1;12/09/2018;17:53;1.054.900.000.000;1.055.400.000.000;1.054.500.000.000;1.055.400.000.000;3;SPFB.RTS-12.18;1;12/10/2018;16:51;1.141.100.000.000;1.141.300.000.000;1.140.200.000.000;1.140.300.000.000;595;SPFB.RTS-12.18;1;12/11/2018;16:51;1.117.800.000.000;1.117.800.000.000;1.117.400.000.000;1.117.600.000.000;331;SPFB.RTS-12.18;1;12/12/2018;16:51;1.125.000.000.000;1.127.400.000.000;1.125.000.000.000;1.126.900.000.000;2842
SPFB.RTS-12.18;1;12/09/2018;17:54;1.055.500.000.000;1.055.500.000.000;1.054.900.000.000;1.054.900.000.000;4;SPFB.RTS-12.18;1;12/10/2018;16:52;1.140.300.000.000;1.140.500.000.000;1.139.300.000.000;1.139.500.000.000;738;SPFB.RTS-12.18;1;12/11/2018;16:52;1.117.700.000.000;1.118.000.000.000;1.117.400.000.000;1.117.900.000.000;273;SPFB.RTS-12.18;1;12/12/2018;16:52;1.126.800.000.000;1.127.900.000.000;1.126.700.000.000;1.127.400.000.000;1031
SPFB.RTS-12.18;1;12/09/2018;17:55;1.055.000.000.000;1.055.300.000.000;1.055.000.000.000;1.055.300.000.000;23;SPFB.RTS-12.18;1;12/10/2018;16:53;1.139.700.000.000;1.140.800.000.000;1.139.400.000.000;1.140.800.000.000;463;SPFB.RTS-12.18;1;12/11/2018;16:53;1.117.900.000.000;1.118.500.000.000;1.117.800.000.000;1.118.400.000.000;528;SPFB.RTS-12.18;1;12/12/2018;16:53;1.127.400.000.000;1.128.500.000.000;1.127.400.000.000;1.127.800.000.000;1513
SPFB.RTS-12.18;1;12/09/2018;17:56;1.055.300.000.000;1.056.200.000.000;1.055.300.000.000;1.056.200.000.000;6;SPFB.RTS-12.18;1;12/10/2018;16:54;1.140.700.000.000;1.141.100.000.000;1.139.400.000.000;1.141.100.000.000;870;SPFB.RTS-12.18;1;12/11/2018;16:54;1.118.400.000.000;1.118.700.000.000;1.118.200.000.000;1.118.200.000.000;536;SPFB.RTS-12.18;1;12/12/2018;16:54;1.127.800.000.000;1.128.400.000.000;1.127.700.000.000;1.128.100.000.000;1416
SPFB.RTS-12.18;1;12/09/2018;17:57;1.055.700.000.000;1.055.700.000.000;1.055.600.000.000;1.055.600.000.000;28;SPFB.RTS-12.18;1;12/10/2018;16:55;1.141.000.000.000;1.142.400.000.000;1.140.600.000.000;1.142.200.000.000;1257;SPFB.RTS-12.18;1;12/11/2018;16:55;1.118.100.000.000;1.118.300.000.000;1.117.900.000.000;1.118.300.000.000;437;SPFB.RTS-12.18;1;12/12/2018;16:55;1.128.100.000.000;1.128.100.000.000;1.126.600.000.000;1.127.000.000.000;1819
SPFB.RTS-12.18;1;12/09/2018;17:59;1.056.500.000.000;1.056.800.000.000;1.056.500.000.000;1.056.800.000.000;5;SPFB.RTS-12.18;1;12/10/2018;16:56;1.142.200.000.000;1.143.100.000.000;1.142.000.000.000;1.142.200.000.000;1220;SPFB.RTS-12.18;1;12/11/2018;16:56;1.118.100.000.000;1.118.500.000.000;1.118.000.000.000;1.118.200.000.000;284;SPFB.RTS-12.18;1;12/12/2018;16:56;1.127.000.000.000;1.127.800.000.000;1.127.000.000.000;1.127.600.000.000;588
SPFB.RTS-12.18;1;12/09/2018;18:00;1.056.700.000.000;1.056.700.000.000;1.055.400.000.000;1.055.400.000.000;90;SPFB.RTS-12.18;1;12/10/2018;16:57;1.142.400.000.000;1.142.400.000.000;1.141.500.000.000;1.141.800.000.000;929;SPFB.RTS-12.18;1;12/11/2018;16:57;1.118.100.000.000;1.118.300.000.000;1.117.500.000.000;1.117.800.000.000;572;SPFB.RTS-12.18;1;12/12/2018;16:57;1.127.500.000.000;1.127.900.000.000;1.127.400.000.000;1.127.500.000.000;531
SPFB.RTS-12.18;1;12/09/2018;18:01;1.055.000.000.000;1.055.200.000.000;1.054.100.000.000;1.054.100.000.000;59;SPFB.RTS-12.18;1;12/10/2018;16:58;1.141.800.000.000;1.142.200.000.000;1.141.200.000.000;1.141.400.000.000;468;SPFB.RTS-12.18;1;12/11/2018;16:58;1.117.900.000.000;1.118.200.000.000;1.117.200.000.000;1.117.200.000.000;939;SPFB.RTS-12.18;1;12/12/2018;16:58;1.127.600.000.000;1.127.800.000.000;1.126.900.000.000;1.127.000.000.000;581
SPFB.RTS-12.18;1;12/09/2018;18:02;1.054.800.000.000;1.054.900.000.000;1.054.800.000.000;1.054.800.000.000;8;SPFB.RTS-12.18;1;12/10/2018;16:59;1.141.400.000.000;1.141.800.000.000;1.140.900.000.000;1.141.100.000.000;445;SPFB.RTS-12.18;1;12/11/2018;16:59;1.117.300.000.000;1.117.400.000.000;1.116.700.000.000;1.117.300.000.000;1459;SPFB.RTS-12.18;1;12/12/2018;16:59;1.127.100.000.000;1.127.700.000.000;1.127.000.000.000;1.127.200.000.000;392
SPFB.RTS-12.18;1;12/09/2018;18:03;1.055.300.000.000;1.055.300.000.000;1.055.000.000.000;1.055.200.000.000;44;SPFB.RTS-12.18;1;12/10/2018;17:00;1.141.100.000.000;1.141.800.000.000;1.141.000.000.000;1.141.700.000.000;337;SPFB.RTS-12.18;1;12/11/2018;17:00;1.117.300.000.000;1.117.800.000.000;1.117.200.000.000;1.117.500.000.000;759;SPFB.RTS-12.18;1;12/12/2018;17:00;1.127.300.000.000;1.127.400.000.000;1.126.900.000.000;1.127.300.000.000;213
SPFB.RTS-12.18;1;12/09/2018;18:04;1.055.100.000.000;1.055.200.000.000;1.054.900.000.000;1.054.900.000.000;34;SPFB.RTS-12.18;1;12/10/2018;17:01;1.141.700.000.000;1.141.700.000.000;1.139.700.000.000;1.139.900.000.000;1082;SPFB.RTS-12.18;1;12/11/2018;17:01;1.117.500.000.000;1.118.300.000.000;1.117.400.000.000;1.118.300.000.000;472;SPFB.RTS-12.18;1;12/12/2018;17:01;1.127.400.000.000;1.128.000.000.000;1.127.300.000.000;1.127.400.000.000;725
SPFB.RTS-12.18;1;12/09/2018;18:05;1.055.400.000.000;1.055.400.000.000;1.055.200.000.000;1.055.200.000.000;10;SPFB.RTS-12.18;1;12/10/2018;17:02;1.139.800.000.000;1.141.700.000.000;1.139.700.000.000;1.141.300.000.000;858;SPFB.RTS-12.18;1;12/11/2018;17:02;1.118.100.000.000;1.118.300.000.000;1.117.500.000.000;1.117.500.000.000;376;SPFB.RTS-12.18;1;12/12/2018;17:02;1.127.500.000.000;1.128.100.000.000;1.127.500.000.000;1.127.900.000.000;709
SPFB.RTS-12.18;1;12/09/2018;18:06;1.054.900.000.000;1.054.900.000.000;1.053.200.000.000;1.053.200.000.000;91;SPFB.RTS-12.18;1;12/10/2018;17:03;1.141.200.000.000;1.141.500.000.000;1.140.500.000.000;1.141.400.000.000;509;SPFB.RTS-12.18;1;12/11/2018;17:03;1.117.400.000.000;1.117.500.000.000;1.116.100.000.000;1.116.300.000.000;2239;SPFB.RTS-12.18;1;12/12/2018;17:03;1.127.900.000.000;1.128.400.000.000;1.127.900.000.000;1.127.900.000.000;834
SPFB.RTS-12.18;1;12/09/2018;18:07;1.053.500.000.000;1.054.500.000.000;1.053.500.000.000;1.054.400.000.000;8;SPFB.RTS-12.18;1;12/10/2018;17:04;1.141.400.000.000;1.142.800.000.000;1.141.200.000.000;1.141.900.000.000;1052;SPFB.RTS-12.18;1;12/11/2018;17:04;1.116.400.000.000;1.116.500.000.000;1.116.000.000.000;1.116.200.000.000;604;SPFB.RTS-12.18;1;12/12/2018;17:04;1.128.000.000.000;1.129.300.000.000;1.127.600.000.000;1.129.300.000.000;2013
SPFB.RTS-12.18;1;12/09/2018;18:08;1.054.100.000.000;1.054.100.000.000;1.054.100.000.000;1.054.100.000.000;4;SPFB.RTS-12.18;1;12/10/2018;17:05;1.141.900.000.000;1.142.600.000.000;1.141.400.000.000;1.142.300.000.000;531;SPFB.RTS-12.18;1;12/11/2018;17:05;1.116.100.000.000;1.116.400.000.000;1.115.600.000.000;1.116.400.000.000;873;SPFB.RTS-12.18;1;12/12/2018;17:05;1.129.200.000.000;1.129.900.000.000;1.128.900.000.000;1.129.000.000.000;1797
SPFB.RTS-12.18;1;12/09/2018;18:11;1.053.400.000.000;1.053.500.000.000;1.052.800.000.000;1.052.800.000.000;117;SPFB.RTS-12.18;1;12/10/2018;17:06;1.142.400.000.000;1.142.400.000.000;1.140.700.000.000;1.141.100.000.000;584;SPFB.RTS-12.18;1;12/11/2018;17:06;1.116.300.000.000;1.116.600.000.000;1.115.900.000.000;1.116.300.000.000;676;SPFB.RTS-12.18;1;12/12/2018;17:06;1.129.000.000.000;1.129.500.000.000;1.128.600.000.000;1.128.700.000.000;1111
SPFB.RTS-12.18;1;12/09/2018;18:12;1.052.800.000.000;1.053.500.000.000;1.052.800.000.000;1.053.500.000.000;8;SPFB.RTS-12.18;1;12/10/2018;17:07;1.141.000.000.000;1.141.300.000.000;1.140.400.000.000;1.140.800.000.000;514;SPFB.RTS-12.18;1;12/11/2018;17:07;1.116.400.000.000;1.116.600.000.000;1.116.300.000.000;1.116.500.000.000;257;SPFB.RTS-12.18;1;12/12/2018;17:07;1.128.700.000.000;1.129.000.000.000;1.128.300.000.000;1.128.400.000.000;486
SPFB.RTS-12.18;1;12/09/2018;18:13;1.055.000.000.000;1.056.800.000.000;1.055.000.000.000;1.056.700.000.000;16;SPFB.RTS-12.18;1;12/10/2018;17:08;1.140.800.000.000;1.141.300.000.000;1.140.300.000.000;1.140.300.000.000;605;SPFB.RTS-12.18;1;12/11/2018;17:08;1.116.600.000.000;1.116.600.000.000;1.116.100.000.000;1.116.500.000.000;182;SPFB.RTS-12.18;1;12/12/2018;17:08;1.128.400.000.000;1.128.500.000.000;1.127.900.000.000;1.127.900.000.000;713
SPFB.RTS-12.18;1;12/09/2018;18:14;1.057.000.000.000;1.057.200.000.000;1.057.000.000.000;1.057.100.000.000;22;SPFB.RTS-12.18;1;12/10/2018;17:09;1.140.400.000.000;1.141.100.000.000;1.140.300.000.000;1.140.800.000.000;363;SPFB.RTS-12.18;1;12/11/2018;17:09;1.116.500.000.000;1.116.900.000.000;1.116.400.000.000;1.116.500.000.000;819;SPFB.RTS-12.18;1;12/12/2018;17:09;1.128.000.000.000;1.128.000.000.000;1.127.500.000.000;1.127.600.000.000;511
