<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SPFB.RTS-12.18,1,19/09/18,13:00,111770.0000000,111800.0000000,111670.0000000,111680.0000000,730
SPFB.RTS-12.18,1,19/09/18,13:01,111690.0000000,111770.0000000,111670.0000000,111740.0000000,853
SPFB.RTS-12.18,1,19/09/18,13:02,111750.0000000,111820.0000000,111740.0000000,111770.0000000,559
SPFB.RTS-12.18,1,19/09/18,13:03,111770.0000000,111810.0000000,111740.0000000,111760.0000000,679
SPFB.RTS-12.18,1,19/09/18,13:04,111780.0000000,111850.0000000,111760.0000000,111830.0000000,801
SPFB.RTS-12.18,1,19/09/18,13:05,111840.0000000,111950.0000000,111840.0000000,111930.0000000,1160
SPFB.RTS-12.18,1,19/09/18,13:06,111940.0000000,111970.0000000,111860.0000000,111890.0000000,590
SPFB.RTS-12.18,1,19/09/18,13:07,111890.0000000,111910.0000000,111870.0000000,111870.0000000,408
SPFB.RTS-12.18,1,19/09/18,13:08,111890.0000000,111940.0000000,111870.0000000,111910.0000000,490
SPFB.RTS-12.18,1,19/09/18,13:09,111920.0000000,111950.0000000,111910.0000000,111950.0000000,311
SPFB.RTS-12.18,1,19/09/18,13:10,111930.0000000,111960.0000000,111890.0000000,111890.0000000,547
SPFB.RTS-12.18,1,19/09/18,13:11,111900.0000000,111920.0000000,111880.0000000,111890.0000000,451
SPFB.RTS-12.18,1,19/09/18,13:12,111900.0000000,111940.0000000,111860.0000000,111880.0000000,489
SPFB.RTS-12.18,1,19/09/18,13:13,111900.0000000,111910.0000000,111850.0000000,111860.0000000,264
SPFB.RTS-12.18,1,19/09/18,13:14,111860.0000000,111880.0000000,111810.0000000,111840.0000000,419
SPFB.RTS-12.18,1,19/09/18,13:15,111850.0000000,111880.0000000,111830.0000000,111850.0000000,730
SPFB.RTS-12.18,1,19/09/18,13:16,111850.0000000,111860.0000000,111820.0000000,111830.0000000,300
SPFB.RTS-12.18,1,19/09/18,13:17,111840.0000000,111860.0000000,111800.0000000,111820.0000000,602
SPFB.RTS-12.18,1,19/09/18,13:18,111820.0000000,111860.0000000,111820.0000000,111830.0000000,270
SPFB.RTS-12.18,1,19/09/18,13:19,111830.0000000,111850.0000000,111820.0000000,111850.0000000,434
SPFB.RTS-12.18,1,19/09/18,13:20,111850.0000000,111850.0000000,111800.0000000,111840.0000000,638
SPFB.RTS-12.18,1,19/09/18,13:21,111830.0000000,111850.0000000,111800.0000000,111810.0000000,557
SPFB.RTS-12.18,1,19/09/18,13:22,111810.0000000,111840.0000000,111790.0000000,111790.0000000,649
SPFB.RTS-12.18,1,19/09/18,13:23,111800.0000000,111820.0000000,111770.0000000,111800.0000000,278
SPFB.RTS-12.18,1,19/09/18,13:24,111810.0000000,111820.0000000,111790.0000000,111790.0000000,210
SPFB.RTS-12.18,1,19/09/18,13:25,111800.0000000,111830.0000000,111780.0000000,111800.0000000,328
SPFB.RTS-12.18,1,19/09/18,13:26,111800.0000000,111820.0000000,111770.0000000,111800.0000000,509
SPFB.RTS-12.18,1,19/09/18,13:27,111810.0000000,111850.0000000,111780.0000000,111780.0000000,609
SPFB.RTS-12.18,1,19/09/18,13:28,111780.0000000,111780.0000000,111750.0000000,111770.0000000,207
SPFB.RTS-12.18,1,19/09/18,13:29,111780.0000000,111820.0000000,111770.0000000,111800.0000000,259
SPFB.RTS-12.18,1,19/09/18,13:30,111810.0000000,111830.0000000,111800.0000000,111800.0000000,231
SPFB.RTS-12.18,1,19/09/18,13:31,111820.0000000,111850.0000000,111810.0000000,111830.0000000,256
SPFB.RTS-12.18,1,19/09/18,13:32,111850.0000000,111860.0000000,111830.0000000,111860.0000000,174
SPFB.RTS-12.18,1,19/09/18,13:33,111850.0000000,111880.0000000,111850.0000000,111860.0000000,214
SPFB.RTS-12.18,1,19/09/18,13:34,111850.0000000,111880.0000000,111830.0000000,111850.0000000,371
SPFB.RTS-12.18,1,19/09/18,13:35,111840.0000000,111910.0000000,111840.0000000,111900.0000000,406
SPFB.RTS-12.18,1,19/09/18,13:36,111910.0000000,111930.0000000,111870.0000000,111910.0000000,492
SPFB.RTS-12.18,1,19/09/18,13:37,111900.0000000,111900.0000000,111850.0000000,111850.0000000,365
SPFB.RTS-12.18,1,19/09/18,13:38,111850.0000000,111880.0000000,111850.0000000,111860.0000000,247
SPFB.RTS-12.18,1,19/09/18,13:39,111860.0000000,111880.0000000,111850.0000000,111860.0000000,158
SPFB.RTS-12.18,1,19/09/18,13:40,111870.0000000,111880.0000000,111830.0000000,111840.0000000,180
SPFB.RTS-12.18,1,19/09/18,13:41,111840.0000000,111850.0000000,111820.0000000,111840.0000000,166
SPFB.RTS-12.18,1,19/09/18,13:42,111830.0000000,111880.0000000,111830.0000000,111880.0000000,175
SPFB.RTS-12.18,1,19/09/18,13:43,111860.0000000,111880.0000000,111830.0000000,111840.0000000,671
SPFB.RTS-12.18,1,19/09/18,13:44,111830.0000000,111880.0000000,111820.0000000,111860.0000000,354
SPFB.RTS-12.18,1,19/09/18,13:45,111850.0000000,111920.0000000,111850.0000000,111900.0000000,353
SPFB.RTS-12.18,1,19/09/18,13:46,111890.0000000,111930.0000000,111870.0000000,111890.0000000,559
SPFB.RTS-12.18,1,19/09/18,13:47,111880.0000000,111900.0000000,111820.0000000,111860.0000000,468
SPFB.RTS-12.18,1,19/09/18,13:48,111840.0000000,111850.0000000,111770.0000000,111800.0000000,563
SPFB.RTS-12.18,1,19/09/18,13:49,111800.0000000,111810.0000000,111700.0000000,111700.0000000,926
SPFB.RTS-12.18,1,19/09/18,13:50,111710.0000000,111720.0000000,111620.0000000,111640.0000000,1067
SPFB.RTS-12.18,1,19/09/18,13:51,111640.0000000,111710.0000000,111640.0000000,111710.0000000,287
SPFB.RTS-12.18,1,19/09/18,13:52,111710.0000000,111720.0000000,111690.0000000,111700.0000000,275
SPFB.RTS-12.18,1,19/09/18,13:53,111700.0000000,111730.0000000,111680.0000000,111710.0000000,289
SPFB.RTS-12.18,1,19/09/18,13:54,111700.0000000,111720.0000000,111690.0000000,111700.0000000,174
SPFB.RTS-12.18,1,19/09/18,13:55,111700.0000000,111740.0000000,111680.0000000,111690.0000000,515
SPFB.RTS-12.18,1,19/09/18,13:56,111680.0000000,111750.0000000,111680.0000000,111730.0000000,477
SPFB.RTS-12.18,1,19/09/18,13:57,111730.0000000,111760.0000000,111700.0000000,111700.0000000,301
SPFB.RTS-12.18,1,19/09/18,13:58,111690.0000000,111730.0000000,111660.0000000,111690.0000000,420
SPFB.RTS-12.18,1,19/09/18,13:59,111670.0000000,111740.0000000,111670.0000000,111720.0000000,228
SPFB.RTS-12.18,1,19/09/18,14:00,111700.0000000,111760.0000000,111690.0000000,111760.0000000,242
SPFB.RTS-12.18,1,19/09/18,14:06,111750.0000000,111830.0000000,111700.0000000,111810.0000000,159
SPFB.RTS-12.18,1,19/09/18,14:07,111820.0000000,111820.0000000,111790.0000000,111800.0000000,84
SPFB.RTS-12.18,1,19/09/18,14:08,111800.0000000,111810.0000000,111720.0000000,111750.0000000,198
SPFB.RTS-12.18,1,19/09/18,14:09,111760.0000000,111770.0000000,111710.0000000,111710.0000000,228
SPFB.RTS-12.18,1,19/09/18,14:10,111720.0000000,111780.0000000,111700.0000000,111710.0000000,225
SPFB.RTS-12.18,1,19/09/18,14:11,111720.0000000,111750.0000000,111710.0000000,111720.0000000,121
SPFB.RTS-12.18,1,19/09/18,14:12,111730.0000000,111750.0000000,111690.0000000,111720.0000000,311
SPFB.RTS-12.18,1,19/09/18,14:13,111720.0000000,111730.0000000,111670.0000000,111710.0000000,301
SPFB.RTS-12.18,1,19/09/18,14:14,111720.0000000,111720.0000000,111600.0000000,111640.0000000,1338
SPFB.RTS-12.18,1,19/09/18,14:15,111650.0000000,111670.0000000,111580.0000000,111620.0000000,458
SPFB.RTS-12.18,1,19/09/18,14:16,111620.0000000,111630.0000000,111510.0000000,111530.0000000,719
SPFB.RTS-12.18,1,19/09/18,14:17,111550.0000000,111560.0000000,111390.0000000,111500.0000000,894
SPFB.RTS-12.18,1,19/09/18,14:18,111500.0000000,111540.0000000,111480.0000000,111500.0000000,295
SPFB.RTS-12.18,1,19/09/18,14:19,111520.0000000,111540.0000000,111480.0000000,111520.0000000,360
SPFB.RTS-12.18,1,19/09/18,14:20,111510.0000000,111520.0000000,111480.0000000,111480.0000000,266
SPFB.RTS-12.18,1,19/09/18,14:21,111480.0000000,111520.0000000,111470.0000000,111490.0000000,404
SPFB.RTS-12.18,1,19/09/18,14:22,111490.0000000,111510.0000000,111480.0000000,111490.0000000,95
SPFB.RTS-12.18,1,19/09/18,14:23,111490.0000000,111530.0000000,111470.0000000,111480.0000000,496
SPFB.RTS-12.18,1,19/09/18,14:24,111500.0000000,111570.0000000,111500.0000000,111550.0000000,164
SPFB.RTS-12.18,1,19/09/18,14:25,111540.0000000,111580.0000000,111540.0000000,111570.0000000,300
SPFB.RTS-12.18,1,19/09/18,14:26,111570.0000000,111610.0000000,111570.0000000,111580.0000000,142
SPFB.RTS-12.18,1,19/09/18,14:27,111580.0000000,111590.0000000,111570.0000000,111570.0000000,152
SPFB.RTS-12.18,1,19/09/18,14:28,111580.0000000,111580.0000000,111550.0000000,111550.0000000,254
SPFB.RTS-12.18,1,19/09/18,14:29,111540.0000000,111540.0000000,111510.0000000,111510.0000000,115
SPFB.RTS-12.18,1,19/09/18,14:30,111510.0000000,111540.0000000,111510.0000000,111530.0000000,68
SPFB.RTS-12.18,1,19/09/18,14:31,111530.0000000,111570.0000000,111520.0000000,111550.0000000,112
SPFB.RTS-12.18,1,19/09/18,14:32,111560.0000000,111590.0000000,111550.0000000,111570.0000000,154
SPFB.RTS-12.18,1,19/09/18,14:33,111580.0000000,111630.0000000,111550.0000000,111600.0000000,520
SPFB.RTS-12.18,1,19/09/18,14:34,111610.0000000,111680.0000000,111600.0000000,111650.0000000,265
SPFB.RTS-12.18,1,19/09/18,14:35,111650.0000000,111690.0000000,111650.0000000,111680.0000000,245
SPFB.RTS-12.18,1,19/09/18,14:36,111690.0000000,111690.0000000,111650.0000000,111650.0000000,72
SPFB.RTS-12.18,1,19/09/18,14:37,111640.0000000,111710.0000000,111640.0000000,111700.0000000,286
SPFB.RTS-12.18,1,19/09/18,14:38,111710.0000000,111720.0000000,111660.0000000,111680.0000000,201
SPFB.RTS-12.18,1,19/09/18,14:39,111680.0000000,111680.0000000,111640.0000000,111640.0000000,145
SPFB.RTS-12.18,1,19/09/18,14:40,111660.0000000,111700.0000000,111630.0000000,111680.0000000,94
SPFB.RTS-12.18,1,19/09/18,14:41,111690.0000000,111690.0000000,111650.0000000,111650.0000000,83
SPFB.RTS-12.18,1,19/09/18,14:42,111650.0000000,111680.0000000,111650.0000000,111670.0000000,63
SPFB.RTS-12.18,1,19/09/18,14:43,111680.0000000,111690.0000000,111670.0000000,111690.0000000,62
SPFB.RTS-12.18,1,19/09/18,14:44,111680.0000000,111690.0000000,111630.0000000,111640.0000000,164
SPFB.RTS-12.18,1,19/09/18,14:45,111630.0000000,111640.0000000,111600.0000000,111610.0000000,152
SPFB.RTS-12.18,1,19/09/18,14:46,111610.0000000,111750.0000000,111600.0000000,111740.0000000,408
SPFB.RTS-12.18,1,19/09/18,14:47,111760.0000000,111760.0000000,111690.0000000,111690.0000000,80
SPFB.RTS-12.18,1,19/09/18,14:48,111680.0000000,111700.0000000,111670.0000000,111680.0000000,76
SPFB.RTS-12.18,1,19/09/18,14:49,111680.0000000,111690.0000000,111630.0000000,111630.0000000,80
SPFB.RTS-12.18,1,19/09/18,14:50,111630.0000000,111720.0000000,111630.0000000,111690.0000000,230
SPFB.RTS-12.18,1,19/09/18,14:51,111690.0000000,111720.0000000,111620.0000000,111640.0000000,98
SPFB.RTS-12.18,1,19/09/18,14:52,111620.0000000,111620.0000000,111540.0000000,111540.0000000,142
SPFB.RTS-12.18,1,19/09/18,14:53,111550.0000000,111550.0000000,111470.0000000,111510.0000000,389
SPFB.RTS-12.18,1,19/09/18,14:54,111510.0000000,111540.0000000,111500.0000000,111530.0000000,274
SPFB.RTS-12.18,1,19/09/18,14:55,111530.0000000,111550.0000000,111520.0000000,111550.0000000,137
SPFB.RTS-12.18,1,19/09/18,14:56,111550.0000000,111560.0000000,111510.0000000,111510.0000000,90
SPFB.RTS-12.18,1,19/09/18,14:57,111510.0000000,111570.0000000,111510.0000000,111570.0000000,100
SPFB.RTS-12.18,1,19/09/18,14:58,111570.0000000,111620.0000000,111560.0000000,111620.0000000,129
SPFB.RTS-12.18,1,19/09/18,14:59,111600.0000000,111610.0000000,111540.0000000,111580.0000000,143
SPFB.RTS-12.18,1,19/09/18,15:00,111580.0000000,111600.0000000,111580.0000000,111580.0000000,30
SPFB.RTS-12.18,1,19/09/18,15:01,111600.0000000,111730.0000000,111580.0000000,111680.0000000,358
SPFB.RTS-12.18,1,19/09/18,15:02,111680.0000000,111680.0000000,111610.0000000,111620.0000000,73
SPFB.RTS-12.18,1,19/09/18,15:03,111620.0000000,111620.0000000,111600.0000000,111600.0000000,52
SPFB.RTS-12.18,1,19/09/18,15:04,111610.0000000,111640.0000000,111580.0000000,111640.0000000,80
SPFB.RTS-12.18,1,19/09/18,15:05,111640.0000000,111670.0000000,111620.0000000,111640.0000000,54
SPFB.RTS-12.18,1,19/09/18,15:06,111640.0000000,111690.0000000,111630.0000000,111640.0000000,74
SPFB.RTS-12.18,1,19/09/18,15:07,111650.0000000,111650.0000000,111620.0000000,111640.0000000,112
SPFB.RTS-12.18,1,19/09/18,15:08,111620.0000000,111640.0000000,111620.0000000,111640.0000000,317
SPFB.RTS-12.18,1,19/09/18,15:09,111630.0000000,111640.0000000,111610.0000000,111630.0000000,112
SPFB.RTS-12.18,1,19/09/18,15:10,111630.0000000,111640.0000000,111580.0000000,111580.0000000,107
SPFB.RTS-12.18,1,19/09/18,15:11,111570.0000000,111580.0000000,111550.0000000,111550.0000000,135
SPFB.RTS-12.18,1,19/09/18,15:12,111540.0000000,111550.0000000,111520.0000000,111520.0000000,72
SPFB.RTS-12.18,1,19/09/18,15:13,111530.0000000,111560.0000000,111520.0000000,111560.0000000,122
SPFB.RTS-12.18,1,19/09/18,15:14,111550.0000000,111550.0000000,111490.0000000,111500.0000000,113
SPFB.RTS-12.18,1,19/09/18,15:15,111510.0000000,111540.0000000,111500.0000000,111540.0000000,78
SPFB.RTS-12.18,1,19/09/18,15:16,111530.0000000,111570.0000000,111520.0000000,111520.0000000,62
SPFB.RTS-12.18,1,19/09/18,15:17,111520.0000000,111540.0000000,111510.0000000,111520.0000000,90
SPFB.RTS-12.18,1,19/09/18,15:18,111520.0000000,111530.0000000,111510.0000000,111530.0000000,60
SPFB.RTS-12.18,1,19/09/18,15:19,111530.0000000,111570.0000000,111530.0000000,111560.0000000,83
SPFB.RTS-12.18,1,19/09/18,15:20,111540.0000000,111560.0000000,111520.0000000,111550.0000000,92
SPFB.RTS-12.18,1,19/09/18,15:21,111550.0000000,111550.0000000,111480.0000000,111490.0000000,118
SPFB.RTS-12.18,1,19/09/18,15:22,111490.0000000,111600.0000000,111490.0000000,111600.0000000,194
SPFB.RTS-12.18,1,19/09/18,15:23,111600.0000000,111640.0000000,111600.0000000,111640.0000000,184
SPFB.RTS-12.18,1,19/09/18,15:24,111640.0000000,111640.0000000,111620.0000000,111640.0000000,98
SPFB.RTS-12.18,1,19/09/18,15:25,111630.0000000,111640.0000000,111580.0000000,111620.0000000,79
SPFB.RTS-12.18,1,19/09/18,15:26,111620.0000000,111640.0000000,111580.0000000,111640.0000000,135
SPFB.RTS-12.18,1,19/09/18,15:27,111640.0000000,111650.0000000,111620.0000000,111640.0000000,160
SPFB.RTS-12.18,1,19/09/18,15:28,111640.0000000,111640.0000000,111600.0000000,111610.0000000,81
SPFB.RTS-12.18,1,19/09/18,15:29,111590.0000000,111640.0000000,111590.0000000,111640.0000000,61
SPFB.RTS-12.18,1,19/09/18,15:30,111640.0000000,111670.0000000,111630.0000000,111670.0000000,91
SPFB.RTS-12.18,1,19/09/18,15:31,111670.0000000,111690.0000000,111590.0000000,111590.0000000,234
SPFB.RTS-12.18,1,19/09/18,15:32,111590.0000000,111610.0000000,111590.0000000,111590.0000000,52
SPFB.RTS-12.18,1,19/09/18,15:33,111590.0000000,111650.0000000,111590.0000000,111630.0000000,92
SPFB.RTS-12.18,1,19/09/18,15:34,111630.0000000,111640.0000000,111610.0000000,111620.0000000,141
SPFB.RTS-12.18,1,19/09/18,15:35,111620.0000000,111640.0000000,111600.0000000,111610.0000000,282
SPFB.RTS-12.18,1,19/09/18,15:36,111610.0000000,111620.0000000,111590.0000000,111600.0000000,140
SPFB.RTS-12.18,1,19/09/18,15:37,111600.0000000,111630.0000000,111570.0000000,111590.0000000,669
SPFB.RTS-12.18,1,19/09/18,15:38,111600.0000000,111640.0000000,111570.0000000,111640.0000000,651
SPFB.RTS-12.18,1,19/09/18,15:39,111640.0000000,111690.0000000,111600.0000000,111600.0000000,256
SPFB.RTS-12.18,1,19/09/18,15:40,111580.0000000,111650.0000000,111580.0000000,111580.0000000,336
SPFB.RTS-12.18,1,19/09/18,15:41,111590.0000000,111720.0000000,111590.0000000,111680.0000000,268
SPFB.RTS-12.18,1,19/09/18,15:42,111680.0000000,111690.0000000,111620.0000000,111640.0000000,241
SPFB.RTS-12.18,1,19/09/18,15:43,111640.0000000,111640.0000000,111590.0000000,111610.0000000,117
SPFB.RTS-12.18,1,19/09/18,15:44,111610.0000000,111620.0000000,111590.0000000,111620.0000000,107
SPFB.RTS-12.18,1,19/09/18,15:45,111620.0000000,111650.0000000,111590.0000000,111610.0000000,186
SPFB.RTS-12.18,1,19/09/18,15:46,111600.0000000,111610.0000000,111580.0000000,111590.0000000,81
SPFB.RTS-12.18,1,19/09/18,15:47,111580.0000000,111620.0000000,111580.0000000,111620.0000000,312
SPFB.RTS-12.18,1,19/09/18,15:48,111620.0000000,111630.0000000,111600.0000000,111600.0000000,116
SPFB.RTS-12.18,1,19/09/18,15:49,111600.0000000,111600.0000000,111580.0000000,111580.0000000,160
SPFB.RTS-12.18,1,19/09/18,15:50,111580.0000000,111600.0000000,111570.0000000,111580.0000000,73
SPFB.RTS-12.18,1,19/09/18,15:51,111590.0000000,111590.0000000,111550.0000000,111550.0000000,92
SPFB.RTS-12.18,1,19/09/18,15:52,111550.0000000,111580.0000000,111540.0000000,111570.0000000,146
SPFB.RTS-12.18,1,19/09/18,15:53,111560.0000000,111580.0000000,111550.0000000,111550.0000000,95
SPFB.RTS-12.18,1,19/09/18,15:54,111570.0000000,111620.0000000,111570.0000000,111600.0000000,359
SPFB.RTS-12.18,1,19/09/18,15:55,111610.0000000,111610.0000000,111580.0000000,111600.0000000,65
SPFB.RTS-12.18,1,19/09/18,15:56,111590.0000000,111600.0000000,111590.0000000,111600.0000000,273
SPFB.RTS-12.18,1,19/09/18,15:57,111600.0000000,111630.0000000,111590.0000000,111590.0000000,117
SPFB.RTS-12.18,1,19/09/18,15:58,111590.0000000,111620.0000000,111580.0000000,111610.0000000,127
SPFB.RTS-12.18,1,19/09/18,15:59,111610.0000000,111610.0000000,111600.0000000,111610.0000000,140
SPFB.RTS-12.18,1,19/09/18,16:00,111610.0000000,111610.0000000,111600.0000000,111600.0000000,103
SPFB.RTS-12.18,1,19/09/18,16:01,111600.0000000,111620.0000000,111580.0000000,111610.0000000,117
SPFB.RTS-12.18,1,19/09/18,16:02,111610.0000000,111650.0000000,111610.0000000,111630.0000000,98
SPFB.RTS-12.18,1,19/09/18,16:03,111630.0000000,111700.0000000,111620.0000000,111650.0000000,243
SPFB.RTS-12.18,1,19/09/18,16:04,111670.0000000,111750.0000000,111660.0000000,111670.0000000,329
SPFB.RTS-12.18,1,19/09/18,16:05,111670.0000000,111740.0000000,111660.0000000,111740.0000000,290
SPFB.RTS-12.18,1,19/09/18,16:06,111710.0000000,111710.0000000,111680.0000000,111710.0000000,124
SPFB.RTS-12.18,1,19/09/18,16:07,111710.0000000,111710.0000000,111680.0000000,111690.0000000,120
SPFB.RTS-12.18,1,19/09/18,16:08,111680.0000000,111690.0000000,111650.0000000,111650.0000000,127
SPFB.RTS-12.18,1,19/09/18,16:09,111660.0000000,111660.0000000,111630.0000000,111630.0000000,80
SPFB.RTS-12.18,1,19/09/18,16:10,111630.0000000,111640.0000000,111580.0000000,111610.0000000,194
SPFB.RTS-12.18,1,19/09/18,16:11,111600.0000000,111600.0000000,111570.0000000,111600.0000000,119
SPFB.RTS-12.18,1,19/09/18,16:12,111590.0000000,111640.0000000,111590.0000000,111630.0000000,134
SPFB.RTS-12.18,1,19/09/18,16:13,111640.0000000,111660.0000000,111630.0000000,111660.0000000,274
SPFB.RTS-12.18,1,19/09/18,16:14,111630.0000000,111630.0000000,111610.0000000,111610.0000000,88
SPFB.RTS-12.18,1,19/09/18,16:15,111610.0000000,111620.0000000,111560.0000000,111560.0000000,131
SPFB.RTS-12.18,1,19/09/18,16:16,111570.0000000,111650.0000000,111560.0000000,111650.0000000,229
SPFB.RTS-12.18,1,19/09/18,16:17,111650.0000000,111700.0000000,111630.0000000,111690.0000000,362
SPFB.RTS-12.18,1,19/09/18,16:18,111680.0000000,111700.0000000,111660.0000000,111660.0000000,137
SPFB.RTS-12.18,1,19/09/18,16:19,111660.0000000,111690.0000000,111660.0000000,111690.0000000,103
SPFB.RTS-12.18,1,19/09/18,16:20,111690.0000000,111690.0000000,111670.0000000,111690.0000000,87
SPFB.RTS-12.18,1,19/09/18,16:21,111690.0000000,111720.0000000,111690.0000000,111710.0000000,294
SPFB.RTS-12.18,1,19/09/18,16:22,111710.0000000,111810.0000000,111710.0000000,111790.0000000,792
SPFB.RTS-12.18,1,19/09/18,16:23,111790.0000000,111810.0000000,111740.0000000,111750.0000000,481
SPFB.RTS-12.18,1,19/09/18,16:24,111760.0000000,111810.0000000,111740.0000000,111750.0000000,295
SPFB.RTS-12.18,1,19/09/18,16:25,111740.0000000,111740.0000000,111700.0000000,111700.0000000,125
SPFB.RTS-12.18,1,19/09/18,16:26,111700.0000000,111760.0000000,111700.0000000,111760.0000000,158
SPFB.RTS-12.18,1,19/09/18,16:27,111760.0000000,111770.0000000,111720.0000000,111750.0000000,181
SPFB.RTS-12.18,1,19/09/18,16:28,111760.0000000,111770.0000000,111730.0000000,111740.0000000,197
SPFB.RTS-12.18,1,19/09/18,16:29,111740.0000000,111780.0000000,111720.0000000,111770.0000000,125
SPFB.RTS-12.18,1,19/09/18,16:30,111770.0000000,111800.0000000,111760.0000000,111790.0000000,107
SPFB.RTS-12.18,1,19/09/18,16:31,111780.0000000,111800.0000000,111750.0000000,111800.0000000,387
SPFB.RTS-12.18,1,19/09/18,16:32,111810.0000000,111850.0000000,111800.0000000,111810.0000000,328
SPFB.RTS-12.18,1,19/09/18,16:33,111820.0000000,111940.0000000,111820.0000000,111940.0000000,551
SPFB.RTS-12.18,1,19/09/18,16:34,111930.0000000,111940.0000000,111850.0000000,111850.0000000,368
SPFB.RTS-12.18,1,19/09/18,16:35,111850.0000000,111860.0000000,111790.0000000,111810.0000000,172
SPFB.RTS-12.18,1,19/09/18,16:36,111790.0000000,111870.0000000,111790.0000000,111870.0000000,146
SPFB.RTS-12.18,1,19/09/18,16:37,111860.0000000,111870.0000000,111820.0000000,111860.0000000,109
